En ole koskaan tavannut häntä.	彼には前に会ったことがない。
Anteeksi, että vaivaan.	お手数をおかけしてすみません。
Sain valmistelut tehtyä.	準備ができました。
Perheessäni on neljä henkeä.	わが家は4人家族です。
Koululleni kävelee puolessa tunnissa.	学校までは歩いて３０分で行けます。
Mukavaa kun pystyimme tapaamaan.	私はあなたに会えて嬉しいです。
Et viitsisi jo lopettaa!	いいかげんにして。
Mitä paremmin tunnet hänet, sitä enemmän alat pitää hänestä.	彼女を知れば知るほどますます好きになるだろう。
Maailman historian koe osoittautuikin helpommaksi kuin luulin.	世界史の試験は予想していたよりもやさしいことが分かった。
Mikään voi rikkoa hänen ennätystään.	彼の記録は誰も破れない。
Tom oli myöhässä illalliselta.	トムは夕食に遅れた。
Minun ehdotukseni on, että enemmän puita istutettaisiin tien varrelle.	私の提案は、もっと多くの木を通りに植えようということです。
Mitä söit aamiaiseksi?	朝食に何を食べましたか。
Me jutustelimme keskenämme kun hän tuli keskeyttämään puheemme.	私たちがおしゃべりしていると彼女が話にわり込んできた。
En muista saaneeni siitä työstä palkkiota.	その仕事の報酬をもらった覚えがない。
Olen kotoisin Australiasta.	オーストラリアから来ました。
Tom katsoi ylös taivaalle.	トムは空を見上げた。
Minusta tuntuu, että vaikka olen viime aikoina nukkunut nukkumasta päästyäni, se ei riitä.	最近寝ても寝ても寝足りない気がする。
Franklin oli tunnettu maalaisjärjestään.	フランクリンは常識があるので有名だった。
Hän on pennitön.	彼は一文なしだ。
Sain omituisen sähköpostin.	気味の悪いeメールが来ました。
Olisinpa ottanut silmätipat mukaan.	目薬持ってくればよかった。
Auton ajaminen on todella hauskaa.	車の運転はとても楽しい。
Autoni varastettiin eilisiltana.	昨晩、私の車が盗まれた。
Käytkö sinä täällä usein?	ここよく来るの？
Tom läpsäisi Marya.	トムはメアリーを平手打ちした。
Lopetetaanpa sitten tältä päivältä.	今日はこれでおしまいにしときます。
Tule tänne.	こっちへおいで。
Miten päiväsi sujui tänään?	今日はどんな日でしたか。
Tämä on Serbian kolmanneksi suurin kaupunki.	これはセルビアで三番目に大きい町である。
En ehkä näytä lihaskimpulta, ja totta puhuen asia onkin niin.	私は力持ちに見えるかもしれないが、実はそうでもない。
Jos juot, älä aja. Jos ajat, älä juo.	飲んだら乗るな、乗るなら飲むな。
Me kaikki pärjäsimme hyvin.	みんなよくやった。
Olemme puun ja kuoren välissä.	にっちもさっちもいかなくなった。
Älä tuhlaa aikaa merkityksettömiin asioihin.	つまらないことに時間を費やすな。
Olen todella uupunut kovasta työnteosta.	きつい仕事でとても疲れています。
Tom puristi kulmansa yhteen.	トムは眉をひそめた。
Etsittekö jotain?	何かお探しですか。
Tykkään katsella lasten leikkiä.	子供が遊んでいるのを見るのが好きです。
Tykkään soitinmusiikista.	僕は器楽曲が好きだ。
Yleensä miehet ovat nopeampia juoksemaan kuin naiset.	一般に女性よりも男性の方が足が速い。
Kun hän näki minut, alkoi hän nauraa heti.	彼女は私を見て、急に笑いだした。
Millainen päivä sinulla oli tänään?	今日はどんな日でしたか。
Rakastat sä mua?	僕のこと好き？
Luulen, että alkaisit pitää hänestä heti kun vaan puhuisit hänen kanssaan.	いったん彼と話したら、きっと彼を好きになるでしょう。
Missä on bussin numero 7 pysäkki?	７番バスの乗り場はどこですか。
Minne olet matkalla?	どこに行きますか？
Siinä ei ole mitään aihetta ylpeydelle.	そんなの自慢になんないよ。
”Cue cardeja” käytetään pääasiassa televisiossa ja niiden tarkoitus on muistuttaa näyttelijää vuorosanoistaan.	キューカードは主にテレビで使われ、俳優に台詞を思い出させる役割をする。
Kokeiliko Tom?	トムは試したの？
Mitä haluaisit opiskella yliopistossa?	あなたは大学で何を勉強したいのですか。
Näin on.	そういうことです。
Rouva Woods oli erinomainen ruoanlaittaja.	ウッド夫人はとても料理上手でした。
Näin hänet juoksemassa.	ランニングしている彼を見た。
He tuijottivat ihmeissään kukkulan laen upeita maisemia.	彼らはその丘からの素晴らしい眺めに見とれた。
Puhujan väite oli asiaankuulumaton.	講演者の議論はまとはずれであった。
”Mä en iha tajuu mitä mielenkiintost Twitteris on.” ”En mäkää.”	「Twitterって何が面白いのか分かんないんだけど」「俺も」
Rouva Woods oli erinomainen ruoanlaittaja.	ウッド夫人はたいへん料理が上手でした。
Se on elävä olento, joten tietty se kakkii.	生き物なんだからウンコするに決まってんだろ。
Tom on varmaankin vihainen.	トムは怒っているだろう。
Tom tunnusti virheensä.	トムは間違いを認めた。
Yooko on nyt Lontoossa. Hän opiskee englantia.	洋子は今ロンドンにいる。英語の勉強だ。
Otanko asian hoitaakseni?	ご用件をうけたまわりましょうか。
En pystynyt näkemään mitään.	何も見えなかったです。
Missä täällä on lähin pankki?	ここから一番近い銀行はどこですか？
Miten minä voisin olla joku robotti? Koska eiväthän robotit näe unia.	ロボットなんかに私がなるわけないでしょう？ロボットは夢を見ないんだから。
Tämä suunnitelma on erittäin kallis toteuttaa.	この計画は実行するのに多額の費用がかかる。
Ei hätää!	心配しないでください。
Nämä vaatteet eivät sovi kylmään talvipäivään.	この服は寒い冬の日には向かない。
Vuodessa ilmestyy noin 4500 pop-LP:tä.	毎年およそ４５００種のポピュラーのＬＰが登場する。
Minun täytyy kysyä sinulta tyhmä kysymys.	バカな質問があるんだ。
Äiti, anteeksi kun aiheutan sinulle aina niin paljon vaivaa.	お母さん、いつも迷惑ばかりかけてごめんなさい。
Olen nopein juoksija.	私は最も速い走者です。
Varasin lääkäriajan kahdeksi.	医者の予約を二時に入れた。
Rakastan häntä niin paljon, että voisin kuolla hänen puolestaan.	彼女を死ぬほど愛している。
Haluaisin laulaa laulun.	一曲歌いたい。
Lakkaa viivyttelemästä työnhaussa!	仕事探しを先延ばしにするのはやめなさい。
Aiotko vain seisoa siinä koko päivän?	そこに一日中ただ立っているつもりかい？
Antaisitko minulle anteeksi?	許して下さい。
Voisitteko odottaa hetken?	ちょっと待って下さい。
Tom oli urhoollinen mies.	トムは勇敢な男だった。
Yhdessä tai kahdessa päivässä on mahdonta kiertää katsomassa kaikki Tokion nähtävyydet.	１日や２日で東京見物をするのは不可能です。
Tom katsoo minua.	トムが私を見ている。
Haluan kissan koiran sijasta.	犬の代わりに猫を飼いたい。
Olettepa sinä ja hän kilttejä.	あなたと彼はとても親切ですね。
Älä tuhlaa aikaasi pikkujuttuihin.	つまらないことに時間を費やすな。
Rakennustyöt estivät tielle pääsyn.	工事が通りへの進路を塞いだ。
Päiväkirjan pitäminen auttaa meitä muistamaan pieniä päivittäisiä asioita.	日記をつけることで日々の生活に対する反省の機会を得ることにもなる。
Tom vitsailee.	トムは冗談を言っている。
Anteeksi, missäköhän posti mahtaa olla?	すいません、郵便局はどこでしょうか。
Tom ei tiennyt mitä sanoa.	トムは何と言えばいいか分からなかった。
Jos hän kuolisi nyt, asiat muuttuisivat kauheiksi.	今彼が死んだらたいへんなことになる。
Tom on sisällä talossa.	トムは家の中に居る。
Tom sirotteli suolaa kananmunaan.	トムは卵に塩をかけた。
Voisitko antaa minulle vielä vähän aikaa?	もうちょっとだけ時間くれない？
Tom tekee ahkerasti töitä.	トムはよく働く。
Kaikilla säännöillä on poikkeuksensa.	すべての規則には例外がある。
Kirjoitan päiväkirjaa joka päivä.	私は毎日日記をつけている。
Lintu sirkuttaa.	鳥は鳴く。
Käyn WC:ssä.	ちょっとお手洗いに行ってきます。
Alkoi sataa ripotella.	雨がぱらぱら降り出しました。
Löytyi!	見つかった。
Älä mene sinne nyt.	今そこに行ってはいけません。
Menetin tilaisuuteni.	絶好の機会を逃した。
Pidätkö sinä kahvista?	コーヒーはお好きですか？
Sen hotellin tulevaisuus näyttää lupaavalta.	そのホテルは見晴らしがよい。
Olen täällä aivan yksin.	ここでは独りぼっちだ。
Oletko koskaan juonut alkoholia?	お酒飲んだことある？
Kolme neljästä amerikkalaisesta uskoo paranormaaleiden ilmiöiden olemassa oloon.	アメリカ人の4分の3が超常現象を信じている。
Pidä hauskaa!	楽しいひとときを。
Miten sanotaan ”firma” englanniksi?	「会社」を表す英語は何ですか。
Sinun pitäisi ottaa sateenvarjo mukaan.	かさを持っていった方がいいよ。
On hankalaa pitää yllä keskustelua sellaisen kanssa, joka ei sano muuta kuin "kyllä" tai "ei".	「はい」と「いいえ」しか言わない人と会話を続けるのは難しい。
Ei sinun tarvitse tulla varta vasten käymään.	わざわざ家に来なくてもいいですよ。
Pilailetko sinä?	冗談でしょ？
En näe mitään syytä sille, että minun pitäisi pyytää anteeksi.	謝らなくてはならない理由がさっぱりわからない。
Nyt joudun nostamaan kädet pystyyn.	お手上げだ。
Onko sinulla purukumia?	ガムを持っていませんか。
Tom on vielä sairaalahoidossa.	トムはまだ入院している。
Älä sitten liikaa rasita itseäsi.	無理しないでね。
Tom näytti siltä kuin etsisi jotain.	トムは何かを探しているようだった。
Tom pitää Marysta.	トムはメアリーが好きです。
Yritin avata sitä, mutta turhaan.	それを開けようとしたがだめだった。
Voinko lainata kynää?	ペン借りていい？
Tom sanoi ”Anteeksi” silmät kyynelistä kimallellen.	「ごめんね」と言うトムの目には光るものがあった。
Tom meni jo kotiin.	トムはもう家に帰った。
Poikani on pieni ikäisekseen.	息子は年の割には小柄だ。
Mary tykkää tehdä asiat toisin kuin muut.	メアリーは人と違ったことをするのが好きだ。
Mitkä ovat uskonnon ja filosofian väliset erot?	宗教と哲学ってどこが違うんですか？
Se maksaa 30 euroa.	３０ユーロになります。
Aja varovaisesti.	注意深く運転してください。
Tulen myöhässä.	遅れます。
Tulen todella iloiseksi, jos tulet.	来てくださればとてもうれしい。
Yritä uudestaan.	もう１度やってみなさい。
Tomilla ei ole aavistustakaan millaista on olla rakastunut.	トムは、恋愛をするということがどんな感じなのか全くわかってない。
Luulin, että se on ilmainen.	無料だと思った。
Kuulitko, että Tom irtisanoutui?	トムが辞めるって聞いた？
Kysy joltain muulta.	他の人にきいてください。
Aion pistää koko tämän kuun palkkani vaatteisiin.	今月のバイト代全部服につぎ込んじゃった。
Pärjäät kyllä.	大丈夫だよ。
Hän päättää uusista linjauksista.	彼が新しい方針を決める。
Ei ole toista kansaa, joka tarkkailee luontoa yhtä paljon kuin japanilaiset, eikä toista kansaa, joka tuntee luontoa yhtä vähän kuin japanilaiset.	日本人ほど自然を眺める国民はない。そして日本人ほど自然を知らない国民はない。
Olen humalassa.	酔った。
Onko totta, että Tom muutti nimensä?	トムが改名したってほんと？
Tomilla ei ollut rahaa konserttiin menemiseen.	トムはコンサートにいくお金がなかった。
Mitä tekisit, jos voittaisit lotossa?	宝くじに勝ったらどうしますか。
Miten saisimme ratkaistua tämän ongelman?	この問題をいかにして解決しましょうか？
Käytän Firefox-selainta.	私はファイアフォックスを使っています。
Tomilta on varastettu pyörä.	トムは自転車を盗まれた。
